id;agency_id;category;description;severity;source_type;source_url;source_date;is_sales_opportunity;opportunity_notes;created_at;updated_at
802d191e-1a8f-4f67-a3ea-f08cb4b174b1;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;The service is described as 'non-priority trips with maximum ride times based on trip distance'. While compliant with ADA, potential users might perceive 'non-priority' and 'maximum ride times' as potential pain points related to longer travel times or inflexibility.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor specializing in route optimization or demand-response transit software could highlight how their technology can minimize ride times and improve efficiency for 'non-priority' shared rides, thereby enhancing the customer experience within ADA compliance.;2026-01-21 06:01:03.5093+00;2026-01-21 06:01:03.5093+00
566be4af-3311-4e5d-b2e6-0d89a533f335;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service routinely leaves riders with disabilities without reliable, safe, respectful, or on-time service.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-21 06:01:05.506604+00;2026-01-21 06:01:05.506604+00
cbff5e45-4b73-4428-ba0c-551cfd2d0468;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts, which are not always available or functional, making them not a viable option for many wheelchair users.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors could offer solutions for retrofitting high-floor buses with more reliable and easy-to-use accessibility features, or propose new accessible bus models.;2026-01-21 06:01:05.592707+00;2026-01-21 06:01:05.592707+00
be03a41f-3d74-46e9-9f36-801b4ab35621;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Drivers lack adequate training, equipment, and oversight to deliver reliable and equitable service to all, especially riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Companies specializing in transit driver training, accessibility equipment, and oversight systems could offer their services to the MTA.;2026-01-21 06:01:05.679775+00;2026-01-21 06:01:05.679775+00
e7b714fd-1160-4253-86e2-4f3e24bcdd89;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Riders with disabilities experience unreliable and not on-time service on express buses.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-21 06:01:05.756884+00;2026-01-21 06:01:05.756884+00
f43d4a75-0453-40ae-be6c-dd750d87abbb;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time, and vehicles arriving within this window are considered on time, which can be inconvenient and cause anxiety.;high;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer real-time tracking solutions with more precise ETAs and options for passengers to adjust pickup times or receive proactive delay notifications to reduce waiting anxiety. This could also include dynamic routing to reduce wait times.;2026-01-22 06:01:59.347798+00;2026-01-22 06:01:59.347798+00
4b808533-e63e-4dd7-b7cd-3f6fce772bde;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Calling to get carrier name, vehicle number, or ETA is manual and may involve wait times on the phone.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could provide an improved, intuitive mobile app or interactive voice response (IVR) system for instant access to real-time vehicle information, minimizing the need to speak with a representative and potentially integrating communication directly with the driver.;2026-01-22 06:01:59.683366+00;2026-01-22 06:01:59.683366+00
e1fb430c-254e-419c-8d71-1d2edd33fea3;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Drivers are expected to wait only five minutes after scheduled pickup or five minutes if arriving late, which can lead to missed trips if passengers are slightly delayed beyond these brief windows.;high;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could implement a system for better communication between drivers and passengers, perhaps allowing a short extension of the waiting period in certain circumstances or enabling two-way communication if a passenger is running slightly behind.;2026-01-22 06:01:59.763677+00;2026-01-22 06:01:59.763677+00
3ef1642d-dbfe-4bd0-90a0-e3f1a4e7ce09;df7a0939-59f0-4af3-b73a-9c7e311c3875;technology;The process for ensuring cell phone numbers are on file for dispatchers to contact passengers is manual and requires calling Eligibility, which can be cumbersome.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could develop an online portal or mobile app feature where users can easily manage and update their contact information, including preferred contact methods (e.g., SMS, push notifications), ensuring dispatchers have current details.;2026-01-22 06:01:59.835934+00;2026-01-22 06:01:59.835934+00
96141631-0769-4985-bb23-88374dd821b3;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;The current system relies on passengers noting when a vehicle hasn't arrived after the 30-minute waiting period and then following separate instructions, suggesting a lack of proactive notification for significant delays.;high;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer a predictive analytics solution to anticipate potential delays beyond the 30-minute window and automatically notify passengers with new ETAs or alternative arrangements, rather than waiting for the passenger to initiate contact.;2026-01-22 06:01:59.915484+00;2026-01-22 06:01:59.915484+00
0d3ca9f3-0e41-43ca-8e69-3e35d53d6299;df7a0939-59f0-4af3-b73a-9c7e311c3875;eligibility;The eligibility process for Access-A-Ride, including applications, recertification, and temporary eligibility, could be a point of friction if complex or slow.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor could offer solutions for streamlining the eligibility application and recertification process, including digital platforms, improved documentation management, and faster processing times for eligibility decisions.;2026-01-22 06:02:02.7997+00;2026-01-22 06:02:02.7997+00
368f6da4-f776-4b7d-8a8a-32a099b4bcc5;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;The phone directory system, particularly the initial 'important announcement' and language selection prompts, could be a source of frustration for users, especially if they are in a hurry or have specific needs.;low;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor specializing in IVR (Interactive Voice Response) systems could optimize the call-in process to be more efficient and user-friendly, potentially reducing wait times and providing clearer options for callers.;2026-01-22 06:02:02.860078+00;2026-01-22 06:02:02.860078+00
cb74aa9f-f340-4357-89e0-9ef6c99d3215;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time for a vehicle to arrive, and vehicles arriving within this 30-minute window are considered 'on time'.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer solutions for real-time tracking and more precise ETAs that reduce the waiting window for passengers, improving predictability and passenger satisfaction.;2026-01-23 06:02:39.819999+00;2026-01-23 06:02:39.819999+00
5156ed57-9eef-49be-9dae-c1be59f758dc;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Dispatchers are requested to call customers if they are not at the pickup location, but this is not a guaranteed practice, and if contact is made, the driver only waits an additional 5 minutes.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could provide a robust, automated communication system that ensures timely and guaranteed notifications to customers about driver arrival and waiting times, or in cases of no-show, to improve coordination and reduce missed trips.;2026-01-23 06:02:39.889714+00;2026-01-23 06:02:39.889714+00
a879b110-2e5c-4ab1-b373-c1bd747ed5b9;df7a0939-59f0-4af3-b73a-9c7e311c3875;technology;Customers need to manually call a specific number (menu option 3) to get carrier information, vehicle location, or ETA, or use separate apps/text messaging for tracking.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could integrate all tracking and communication functionalities into a single, user-friendly mobile application with real-time updates and notifications, simplifying the process for passengers.;2026-01-23 06:02:39.937895+00;2026-01-23 06:02:39.937895+00
8fee2074-5f3c-4e85-aeb0-6eea767b0162;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Drivers are required to wait five minutes after the scheduled pickup time (even if early) and also five minutes if arriving late, before leaving, which could lead to missed connections if the passenger is slightly delayed.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer dynamic routing and scheduling software that allows for more flexible waiting times based on real-time traffic and passenger location, potentially reducing missed trips while maintaining efficiency.;2026-01-23 06:02:39.982217+00;2026-01-23 06:02:39.982217+00
bebd63b6-05dc-44e0-bd86-857e6ee7d1ce;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;General customer complaints about Access-a-Ride service quality, including both transportation and non-transportation aspects.;medium;news;https://catalog.data.gov/dataset/mta-nyct-paratransit-customer-complaints-beginning-february-2024;2025-04-26;true;A vendor offering services to improve overall service quality, customer satisfaction tracking, or operational efficiency could address this. This could include real-time feedback systems, quality assurance programs, or predictive analytics to identify common complaint areas.;2026-01-23 06:02:41.562357+00;2026-01-23 06:02:41.562357+00
5e43742f-0821-49b6-a756-401cd2aece11;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service is not reliable, safe, respectful, or on-time for riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-23 06:02:55.263851+00;2026-01-23 06:02:55.263851+00
493f76b4-2a95-46c3-86e4-30ce3354a53a;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts, which currently prevent full accessibility for many wheelchair users.;critical;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors could offer comprehensive solutions for converting existing high-floor buses to be more accessible, perhaps through innovative ramp systems or retrofitting with integrated lifts that are more reliable. Alternatively, vendors could propose new accessible bus models.;2026-01-23 06:02:55.296993+00;2026-01-23 06:02:55.296993+00
c3b4ca97-92ed-4fef-9e6f-af0b7f571453;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Lack of adequate driver training, equipment, and oversight to deliver reliable and equitable service for riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors specializing in driver training programs, particularly those focused on disability sensitivity, proper operation of accessibility equipment, and customer service for disabled passengers, could offer their services to the MTA.;2026-01-23 06:02:55.330948+00;2026-01-23 06:02:55.330948+00
9ae242f5-97ca-4a13-8679-da25074a3095;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;The current express bus service is not a viable option for many wheelchair users.;critical;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-23 06:02:55.364437+00;2026-01-23 06:02:55.364437+00
cc548114-2103-41ee-b25a-7fa7701ead22;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers must be prepared to wait up to 30 minutes after their scheduled pickup time, during which vehicles are considered on time, indicating a lack of punctuality for scheduled pickups.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor offering advanced routing and real-time tracking solutions could significantly reduce waiting times and improve schedule adherence, providing more precise ETAs and potentially dynamic rerouting to minimize delays.;2026-01-24 06:01:02.638327+00;2026-01-24 06:01:02.638327+00
aa31c204-d24d-4ed0-af76-33beffc2cd37;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Dispatchers are requested to call if a customer is not at the pickup location, but this is not guaranteed, and if contact is made, the driver will only wait an additional 5 minutes, which could be insufficient for some customers.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A communication platform integrating with dispatch systems could automate and standardize customer contact protocols, ensuring timely and consistent communication, and potentially offering more flexible waiting options through a centralized decision-making system.;2026-01-24 06:01:02.713534+00;2026-01-24 06:01:02.713534+00
696b5108-f967-4c3e-a8ce-17c15ea74c46;df7a0939-59f0-4af3-b73a-9c7e311c3875;technology;Customers need to manually call a specific number and menu option or use MY AAR/text messaging to get vehicle information, which could be cumbersome.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;An integrated mobile application with push notifications for real-time vehicle tracking, automated ETA updates, and direct in-app messaging with dispatch could streamline communication and improve user experience.;2026-01-24 06:01:02.778281+00;2026-01-24 06:01:02.778281+00
079ddd18-d650-4abf-94b5-4fdbc21c36f7;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;Express bus service is not a viable option for many wheelchair users due to the design of high-floor express buses requiring external wheelchair lifts, unlike accessible low-floor local and Select Bus Services vehicles. The MTA has only piloted one viable ramp-equipped bus since 2018.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;true;Vendors specializing in accessible vehicle modifications or manufacturing low-floor express buses could offer solutions, or companies providing innovative portable or integrated ramp systems for existing high-floor buses.;2026-01-24 06:01:06.14967+00;2026-01-24 06:01:06.14967+00
4c3c7405-a028-490e-8505-e6799e83992e;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service routinely leaves riders with disabilities without reliable, safe, respectful, or on-time service.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;false;;2026-01-24 06:01:06.220616+00;2026-01-24 06:01:06.220616+00
4054d720-78de-439e-8b77-6fa53202fb23;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Drivers lack adequate training, equipment, and oversight to deliver reliable and equitable service to all, particularly concerning assistance for riders with disabilities.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;true;Training providers specializing in disability awareness, accessibility equipment operation, and customer service for transit staff could offer their services to the MTA. Technology companies could provide digital tools for driver training and performance monitoring related to accessibility.;2026-01-24 06:01:06.286075+00;2026-01-24 06:01:06.286075+00
9cf3ac36-7552-40f8-9ca9-73ba09bd580d;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Express bus service is not consistently on-time for riders with disabilities.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;false;;2026-01-24 06:01:06.353806+00;2026-01-24 06:01:06.353806+00
90c01137-582f-4f6c-a531-befa479d93c3;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time for a vehicle to be considered 'on time', which can be a significant inconvenience.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;false;;2026-01-25 06:03:13.508889+00;2026-01-25 06:03:13.508889+00
99ff37bb-422a-4cf0-a942-c55ec69caecd;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Drivers are only required to wait 5 minutes after scheduled pickup time (or 5 minutes if they arrive late), which might be insufficient for passengers with mobility challenges.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;false;;2026-01-25 06:03:13.593339+00;2026-01-25 06:03:13.593339+00
2141006a-5c1d-45ed-ab7f-134006a7acba;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Difficulty in dispatchers contacting cell phone users unless the user specifically requests their number be added to manifest notes, potentially leading to missed pickups.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer a modernized dispatch system with integrated mobile communication features, allowing for automated and more direct contact with passengers without requiring manual input into manifest notes, or a more intuitive way for users to update contact preferences.;2026-01-25 06:03:13.656342+00;2026-01-25 06:03:13.656342+00
7f5064b5-25ba-4f74-bfb3-263366c72e4d;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;The dataset tracks customer complaints about Access-A-Ride, covering both transportation and non-transportation service quality, indicating recurring issues in service delivery.;high;news;https://catalog.data.gov/dataset/mta-nyct-paratransit-customer-complaints-beginning-february-2024;2025-04-26;true;A vendor specializing in paratransit service quality analysis, customer feedback systems, or operational efficiency improvements could offer solutions to identify root causes of these complaints and implement corrective actions. This could include real-time tracking, improved driver training modules, or route optimization software.;2026-01-25 06:03:14.728108+00;2026-01-25 06:03:14.728108+00
c35ef699-2579-4caf-85c1-6161a8a60e4d;df7a0939-59f0-4af3-b73a-9c7e311c3875;eligibility;The eligibility process for Access-A-Ride, including application, recertification, and temporary access, could be complex or lengthy, leading to frustration for users. The text mentions 'begin the eligibility process' and 'how to apply or recertify for Access-A-Ride' but doesn't detail the inherent pain points of this process.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor could offer a streamlined online application and recertification portal, digital document submission, or personalized assistance services to guide applicants through the process, thus improving user experience and potentially reducing administrative burden on MTA.;2026-01-25 06:03:17.561375+00;2026-01-25 06:03:17.561375+00
86422637-4c31-4da1-9efa-df5f85f7d273;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;While a phone directory is provided, the experience of navigating an automated phone system ('After an important announcement, callers will be guided to press '1' for English...') can be a pain point, especially for customers with disabilities who may find it challenging or time-consuming.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor could implement a more intuitive interactive voice response (IVR) system, a chatbot for common queries, or direct lines to specific departments, reducing wait times and improving accessibility for all users, including those with hearing impairments through integrated text-based support.;2026-01-25 06:03:17.59922+00;2026-01-25 06:03:17.59922+00
9edc8723-0171-4d78-b5df-a7baa2b44f58;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;The service is described as a 'shared-ride program' and 'non-priority trips with maximum ride times based on trip distance.' While this is the nature of paratransit, it often leads to longer travel times and less flexibility for riders compared to private transport, which can be a significant pain point for scheduled appointments or urgent travel.;medium;news;https://mta.info/accessibility/access-a-ride/welcome-to-access-a-ride-paratransit-service;2025-08-20;true;A vendor could offer dynamic routing solutions or real-time ride-sharing optimization software to minimize travel times and improve efficiency within the shared-ride model, enhancing customer satisfaction without compromising the shared-ride nature. Additionally, providing clear, real-time estimated pick-up and drop-off times could manage expectations better.;2026-01-25 06:03:17.630624+00;2026-01-25 06:03:17.630624+00
a2750ea9-03de-4a98-a05b-61abd810d0d6;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service routinely leaves riders with disabilities without reliable, safe, respectful, or on-time service.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;false;;2026-01-25 06:03:19.871761+00;2026-01-25 06:03:19.871761+00
047a9982-fe18-406d-bfce-a1957e30cfdf;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts, which are not always available or functional. The MTA has only piloted one viable ramp-equipped solution since 2018.;critical;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;true;Vendors specializing in ramp technology or accessible bus design could offer solutions for retrofitting existing high-floor buses or providing new accessible bus models.;2026-01-25 06:03:19.905128+00;2026-01-25 06:03:19.905128+00
cfe04e7a-0589-4bf9-b255-bc641d522115;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;The MTA needs to provide drivers with adequate training, equipment, and oversight to deliver reliable and equitable service to all, especially riders with disabilities using accessibility features.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;true;Companies offering specialized training programs for transit drivers on disability awareness, wheelchair lift operation, and inclusive customer service could be a sales opportunity.;2026-01-25 06:03:19.934153+00;2026-01-25 06:03:19.934153+00
98c21e33-d9f0-44c9-af2c-20e13bbed92a;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Report indicates express bus service is not on-time for riders with disabilities.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-05-14;false;;2026-01-25 06:03:19.959074+00;2026-01-25 06:03:19.959074+00
25fba6f5-a8b3-4aa6-bdf3-fccc05530d0f;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time for a vehicle to arrive, and vehicles arriving within this 30-minute window are considered on time, which can lead to extended and inconvenient waiting periods for users.;high;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer a real-time tracking solution with more precise ETA predictions and notifications, potentially reducing perceived waiting times and improving satisfaction. Implementing dynamic dispatching algorithms could also optimize routes and reduce waiting periods.;2026-01-26 06:01:17.786238+00;2026-01-26 06:01:17.786238+00
eecb3a86-8f04-438d-a79f-e8efb77bd476;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;Drivers are expected to wait only five minutes after arrival (even if early) or after the scheduled pickup time before potentially leaving, creating a narrow window for passengers who might be delayed. Dispatchers are requested to call, but not mandated, potentially leading to missed pickups.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A communication platform vendor could provide more robust two-way communication between drivers, dispatchers, and passengers, including automated alerts and confirmation requests, to ensure passengers are ready or to proactively address delays.;2026-01-26 06:01:17.837837+00;2026-01-26 06:01:17.837837+00
fb68e2ba-769f-47aa-81b1-b8d0e2193e1a;df7a0939-59f0-4af3-b73a-9c7e311c3875;technology;Users need to manually call AAR to get vehicle information or check ETA if not using MY AAR or text messaging, which implies a lack of consistent, easily accessible real-time tracking for all users.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A mobile application developer could offer a comprehensive, user-friendly app that integrates real-time tracking, notifications, and communication features for all paratransit users, reducing the need for phone calls.;2026-01-26 06:01:17.896775+00;2026-01-26 06:01:17.896775+00
e5976423-e649-400c-9d2c-17a99df6d07c;df7a0939-59f0-4af3-b73a-9c7e311c3875;customer_service;If a customer is not at the pickup location, dispatchers are only 'requested' to call, and if contact is made, the driver will wait only an additional 5 minutes. This suggests a potential for missed pickups due to insufficient communication protocols.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A communication and CRM solution vendor could implement automated, mandatory communication protocols (e.g., text, call, app notification) to proactively alert customers of imminent arrival and confirm readiness, reducing missed pickups.;2026-01-26 06:01:17.959101+00;2026-01-26 06:01:17.959101+00
8550b505-0422-48ea-912a-3f46fc25a839;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;The dataset tracks customer complaints about Access-a-Ride, specifically mentioning issues related to 'Transportation and non-Transportation service quality'.;medium;news;https://catalog.data.gov/dataset/mta-nyct-paratransit-customer-complaints-beginning-february-2024;2025-04-26;true;A vendor offering solutions for improving overall service quality in paratransit, including driver training, vehicle maintenance solutions, or operational efficiency improvements, could address these complaints.;2026-01-26 06:01:18.98925+00;2026-01-26 06:01:18.98925+00
7cebe549-7d89-43cb-bd53-38c03370ff2a;df7a0939-59f0-4af3-b73a-9c7e311c3875;service_quality;Express bus service is not reliable, safe, respectful, or on-time for riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors offering solutions for improving reliability, safety, and timeliness of paratransit services for people with disabilities could be considered. This could include real-time tracking, adaptive scheduling, and enhanced safety features.;2026-01-26 06:01:23.100308+00;2026-01-26 06:01:23.100308+00
880c6aee-3000-4094-942c-9d6ce698a7fb;df7a0939-59f0-4af3-b73a-9c7e311c3875;accessibility;High-floor express buses require external wheelchair lifts for accessibility, which are not always viable or available. This points to a broader issue where the existing fleet or infrastructure isn't designed for universal accessibility.;critical;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors specializing in accessible vehicle design, including low-floor bus conversions or development of more reliable and integrated wheelchair lifts, could offer solutions. There's also an opportunity for companies providing consultation on universal design principles for public transit.;2026-01-26 06:01:23.132134+00;2026-01-26 06:01:23.132134+00
7bd5511f-1c2a-45d6-ab7d-354ebd6392e8;df7a0939-59f0-4af3-b73a-9c7e311c3875;driver_issues;Inadequate training for drivers regarding the proper assistance and operation of accessibility equipment for express bus riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Training providers specializing in disability awareness, sensitivity, and the proper operation of accessibility equipment (e.g., wheelchair lifts, securement procedures) for transit operators could offer their services.;2026-01-26 06:01:23.158811+00;2026-01-26 06:01:23.158811+00
57f25b22-af33-4c53-9750-d7f37cf1cbaf;df7a0939-59f0-4af3-b73a-9c7e311c3875;vehicle_issues;Lack of proper equipment (e.g., reliable wheelchair lifts, ramp-equipped vehicles) on express buses to adequately serve riders with disabilities.;high;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Manufacturers and suppliers of accessible transit vehicle components, including reliable and advanced wheelchair lift systems, integrated ramps, and securement devices, would find a strong market here. Companies offering retrofitting services to upgrade existing fleets could also be relevant.;2026-01-26 06:01:23.187193+00;2026-01-26 06:01:23.187193+00
2158a882-12ff-46e2-9136-1c5f9db0d2c3;df7a0939-59f0-4af3-b73a-9c7e311c3875;other;Lack of adequate oversight of express bus service to ensure equitable and reliable service for all riders, especially those with disabilities.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;true;Vendors offering data analytics and monitoring platforms for transit performance, especially focusing on accessibility metrics and service equitable delivery, could provide valuable tools for oversight.;2026-01-26 06:01:23.217446+00;2026-01-26 06:01:23.217446+00
f5d3002a-9ddf-440c-b984-bd7e69e9bb8f;df7a0939-59f0-4af3-b73a-9c7e311c3875;other;Insufficient staffing to deliver reliable and equitable express bus service to all, impacting the ability to assist riders with disabilities.;medium;news;https://comptroller.nyc.gov/newsroom/press-releases/nyc-comptroller-report-mta-falls-short-of-obligations-to-express-bus-riders-with-disabilities/;2025-08-27;false;;2026-01-26 06:01:23.245926+00;2026-01-26 06:01:23.245926+00
85e47aa1-3bf4-414a-a8af-b15b950f9c28;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Passengers are expected to wait up to 30 minutes after their scheduled pickup time for a vehicle to be considered 'on time'.;medium;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;true;A vendor could offer real-time tracking and more precise ETAs that reduce the waiting period or provide better waiting experience for passengers, potentially through an enhanced app.;2026-01-27 06:02:32.534054+00;2026-01-27 06:02:32.534054+00
6485472a-1a98-4d45-bd2e-be1c4386475e;df7a0939-59f0-4af3-b73a-9c7e311c3875;on_time_performance;Drivers have a 5-minute wait policy, even if early or late, which can be inconvenient for passengers ready at the scheduled time or those delayed.;low;news;https://mta.info/accessibility/access-a-ride/on-the-day-of-your-trip;2025-05-15;false;;2026-01-27 06:02:32.60077+00;2026-01-27 06:02:32.60077+00
