id;automated_search_id;source_url;title;description;author;published_date;excerpt;image_url;exa_id;exa_score;exa_metadata;processed;added_to_pending;pending_article_id;relevance_score;duplicate_of;skip_reason;discovered_at;processed_at;created_at;updated_at;ai_confidence_score;score_source;final_score
9d6f93bd-462d-44c8-af5a-edd3a3080574;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.youtube.com/watch?v=1eKbeF8w32U;Washington Metro Just Changed the Game of US Transit;Washington, DC Metro just made a huge announcement\n===\n#highspeedtrain #greattrainspeed #speedtrain \n===\nWashington, DC Metro just made a huge announcemen\nBig news alert! The DC Metro has just made a massive announcement that’s sending shockwaves through the city’s transit system. Whether you’re a daily commuter or just Metro-curious, this update might surprise you. Tune in to Great Train Speed for your front-row seat to everything on track.\nA Pillar of Urban Mobility\nThe Washington Metro;GREAT TRAINSPEED;2025-10-30 03:54:02.925+00;Washington, DC Metro just made a huge announcement\n===\n#highspeedtrain #greattrainspeed #speedtrain \n===\nWashington, DC Metro just made a huge announcemen\nBig news alert! The DC Metro has just made a massive announcement that’s sending shockwaves through the city’s transit system. Whether you’re a daily commuter or just Metro-curious, this update might ;;https://www.youtube.com/watch?v=1eKbeF8w32U;;"{""highlightScores"":[1],""highlights"":[""Washington, DC Metro just made a huge announcement\\n===\\n#highspeedtrain #greattrainspeed #speedtrain \\n===\\nWashington, DC Metro just made a huge announcemen\\nBig news alert! The DC Metro has just made a massive announcement that’s sending shockwaves through the city’s transit system. Whether you’re a daily commuter or just Metro-curious, this update might ""]}";false;false;;;;;2025-11-20 03:54:05.817+00;;2025-11-20 03:54:05.885209+00;2025-11-20 03:54:05.885209+00;;exa_api;
0c00eb97-737a-4163-abae-5fce34951ee0;89924b1a-f90e-4459-ad8a-02d56190031f;https://www.wmata.com/initiatives/metropulse/index.cfm%5C;WMATA | Metro’s New Mobile App: MetroPulse;"TRIP PLANNER

TRIP PLANNER

FROM (has autocomplete)

TO (has autocomplete)

NEXT BUS

X

NEXT BUS

Search for transportation near you

Nearby Bus Lines

All Bus Lines

NEXT TRAIN

X

NEXT TRAIN

Search for transportation near you

Nearby Stations

All StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBallston-MUBenning RoadBethesdaBraddock RoadBranch AveBrookland-CUACapitol HeightsCapitol SouthCheverlyClarendonCleveland ParkCollege Park-U of M";;2025-11-02 00:00:00+00;"TRIP PLANNER

TRIP PLANNER

FROM (has autocomplete)

TO (has autocomplete)

NEXT BUS

X

NEXT BUS

Search for transportation near you

Nearby Bus Lines

All Bus Lines

NEXT TRAIN

X

NEXT TRAIN

Search for transportation near you

Nearby Stations

All StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBalls";;https://www.wmata.com/initiatives/metropulse/index.cfm%5C;;"{""highlightScores"":[1],""highlights"":[""TRIP PLANNER\n\nTRIP PLANNER\n\nFROM (has autocomplete)\n\nTO (has autocomplete)\n\nNEXT BUS\n\nX\n\nNEXT BUS\n\nSearch for transportation near you\n\nNearby Bus Lines\n\nAll Bus Lines\n\nNEXT TRAIN\n\nX\n\nNEXT TRAIN\n\nSearch for transportation near you\n\nNearby Stations\n\nAll StationsAddison Road-Seat PleasantAnacostiaArchives-Navy Memorial-Penn QuarterArlington CemeteryAshburnBalls""]}";false;false;;;;;2025-11-20 03:54:05.591+00;;2025-11-20 03:54:05.657069+00;2025-11-20 03:54:05.657069+00;;exa_api;
04f26704-c44e-4f82-830a-b9e0cc340817;ffd836f6-667b-4169-a34a-a3b15010c38d;https://www.railway-technology.com/news/new-yorks-mta-contract-subway-cars/;New York’s MTA finalises $1.5bn contract for new subway cars;"[Skip to site menu](https://www.railway-technology.com/www.railway-technology.com#menu) [Skip to page content](https://www.railway-technology.com/www.railway-technology.com#page-content)

New York MTA Subway train. Credit: Karolis Kavolelis/Shutterstock.com.

New York State’s Metropolitan Transportation Authority (MTA) board has approved a contract valued at $1.507bn for the purchase of 378 new R268 subway cars, according to New York Governor Kathy Hochul.

The procurement will be funded through";RanjithKumar Dharma;2025-11-04 00:00:00+00;"[Skip to site menu](https://www.railway-technology.com/www.railway-technology.com#menu) [Skip to page content](https://www.railway-technology.com/www.railway-technology.com#page-content)

New York MTA Subway train. Credit: Karolis Kavolelis/Shutterstock.com.

New York State’s Metropolitan Transportation Authority (MTA) board has approved a contract valued at";;https://www.railway-technology.com/news/new-yorks-mta-contract-subway-cars/;;"{""highlightScores"":[1],""highlights"":[""[Skip to site menu](https://www.railway-technology.com/www.railway-technology.com#menu) [Skip to page content](https://www.railway-technology.com/www.railway-technology.com#page-content)\n\nNew York MTA Subway train. Credit: Karolis Kavolelis/Shutterstock.com.\n\nNew York State’s Metropolitan Transportation Authority (MTA) board has approved a contract valued at""]}";true;false;;;;Processing error: AI analysis error: 404;2025-11-20 03:53:47.618+00;2025-11-20 04:34:08.151344+00;2025-11-20 03:53:47.706788+00;2025-11-20 04:34:08.151344+00;;exa_api;
218adeb1-568b-4b98-8521-afac5bff5abe;ffd836f6-667b-4169-a34a-a3b15010c38d;https://www.governor.ny.gov/news/governor-hochul-announces-mta-purchase-378-modern-subway-cars;Governor Hochul Announces MTA to Purchase 378 Modern Subway Cars;"[Skip to main content](https://www.governor.ny.gov/www.governor.ny.gov#main-content)

[Transportation](https://www.governor.ny.gov/keywords/transportation)

[Infrastructure](https://www.governor.ny.gov/keywords/infrastructure)

October 31, 2025

Albany, NY

# Governor Hochul Announces MTA to Purchase 378 Modern Subway Cars

Governor Hochul Announces MTA to Purchase 378 Modern Subway Cars

R268 Cars Improve Service Reliability, Performance, Customer Experience

New Cars Will Support Continued Mod";;2025-10-31 00:00:00+00;"[Skip to main content](https://www.governor.ny.gov/www.governor.ny.gov#main-content)

[Transportation](https://www.governor.ny.gov/keywords/transportation)

[Infrastructure](https://www.governor.ny.gov/keywords/infrastructure)

October 31, 2025

Albany, NY

# Governor Hochul Announces MTA to Purchase 378 Modern Subway Cars

Governor Hochul Announces MTA to P";;https://www.governor.ny.gov/news/governor-hochul-announces-mta-purchase-378-modern-subway-cars;;"{""highlightScores"":[1],""highlights"":[""[Skip to main content](https://www.governor.ny.gov/www.governor.ny.gov#main-content)\n\n[Transportation](https://www.governor.ny.gov/keywords/transportation)\n\n[Infrastructure](https://www.governor.ny.gov/keywords/infrastructure)\n\nOctober 31, 2025\n\nAlbany, NY\n\n# Governor Hochul Announces MTA to Purchase 378 Modern Subway Cars\n\nGovernor Hochul Announces MTA to P""]}";true;false;;;;Processing error: AI analysis error: 404;2025-11-20 03:53:48.327+00;2025-11-20 04:34:15.85065+00;2025-11-20 03:53:48.425964+00;2025-11-20 04:34:15.85065+00;;exa_api;
988ef91a-851f-49ee-acc6-e2c0c44c4ea5;ffd836f6-667b-4169-a34a-a3b15010c38d;https://www.6sqft.com/mta-to-spend-1-5b-on-new-fleet-of-modern-subway-cars/;MTA to spend $1.5B on new fleet of modern subway cars;"MTA to spend $1.5B on new fleet of modern subway cars

[Newsletter Sign Up](https://www.6sqft.com/www.6sqft.com) [Share ( shares)](https://www.6sqft.com/www.6sqft.com)

# MTA to spend $1.5B on new fleet of modern subway cars

By [Aaron Ginsburg](https://www.6sqft.com/author/aaronginsburg/)

November 3, 2025

Credit: [Marc A. Hermann / MTA](https://www.flickr.com/photos/mtaphotos/) on [Flickr](https://www.flickr.com/photos/mtaphotos/54365546575/in/photolist-2rbsA1N-2rbmZBg-2rbrtRi-2rbt4bw-2rbrtJ9";Aaron Ginsburg;2025-11-03 00:00:00+00;"MTA to spend $1.5B on new fleet of modern subway cars

[Newsletter Sign Up](https://www.6sqft.com/www.6sqft.com) [Share ( shares)](https://www.6sqft.com/www.6sqft.com)

# MTA to spend $1.5B on new fleet of modern subway cars

By [Aaron Ginsburg](https://www.6sqft.com/author/aaronginsburg/)

November 3, 2025

Credit: [Marc A. Hermann / MTA](https://www.flickr";;https://www.6sqft.com/mta-to-spend-1-5b-on-new-fleet-of-modern-subway-cars/;;"{""highlightScores"":[1],""highlights"":[""MTA to spend $1.5B on new fleet of modern subway cars\n\n[Newsletter Sign Up](https://www.6sqft.com/www.6sqft.com) [Share ( shares)](https://www.6sqft.com/www.6sqft.com)\n\n# MTA to spend $1.5B on new fleet of modern subway cars\n\nBy [Aaron Ginsburg](https://www.6sqft.com/author/aaronginsburg/)\n\nNovember 3, 2025\n\nCredit: [Marc A. Hermann / MTA](https://www.flickr""]}";true;false;;;;Processing error: AI analysis error: 404;2025-11-20 03:53:48.646+00;2025-11-20 04:34:20.354677+00;2025-11-20 03:53:48.726496+00;2025-11-20 04:34:20.354677+00;;exa_api;
895fa52b-f5dc-467f-b488-57eae2ab81e9;ecf0e770-8c3d-44dd-8f21-2b37961aa11c;https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/;Washington Metropolitan Area Transit Authority Wmata Bids, RFPs, RFQs & Other Procurement Solicitations;;;;;;https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/;;"{""highlightScores"":[1],""highlights"":[""Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.dcbids.net/register/)\n\n[Not here](https://www.dcbids.net/winnie.php)\n\n[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columbia](https://www.dcbids.net/government-agencies/district-of-columbia/)  »  [Washington Metropoli""],""text"":""Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.dcbids.net/register/)\n\n[Not here](https://www.dcbids.net/winnie.php)\n\n[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columbia](https://www.dcbids.net/government-agencies/district-of-columbia/)  »  [Washington Metropolitan Area Transit Authority (WMATA)](https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/)  »\n\n# Washington Metropolitan Area Transit Authority (WMATA) Bids, RFPs, RFQs & Other Procurement Solicitations\n\n| | | |\n| --- | --- | --- |\n| Due Date | Solicitation Title | Location |\n| 12/02/25 | [Landscape & Snow Removal Equipment and Repairs](https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/14508865-landscape--snow-removal-equipment-and-repairs.html) | Various Location |\n| Scope: Work include perf""}";false;false;;;f93ffda9-eeb2-4c90-8a6f-695feb52ea81;;2025-11-20 04:39:30.318+00;;2025-11-20 04:39:30.42541+00;2025-11-20 04:39:30.42541+00;;exa_api;
65295695-1ef7-4567-8684-a511d23b3b7c;ecf0e770-8c3d-44dd-8f21-2b37961aa11c;https://www.govcb.com/statebrowse/state.bids-Washington-Washington Metropolitan Area Transit Authority/3.htm;Washington Metropolitan Area Transit Authority (Washington) Government Bid and Contract Opportunities;;;;;;https://www.govcb.com/statebrowse/state.bids-Washington-Washington Metropolitan Area Transit Authority/3.htm;;"{""highlightScores"":[1],""highlights"":[""State & Local\nFederal\n\nSearch Title Only\n\nAll StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOk""],""text"":""State & Local\nFederal\n\nSearch Title Only\n\nAll StatesAlabamaAlaskaArizonaArkansasCaliforniaColoradoConnecticutDelawareDistrict of ColumbiaFloridaGeorgiaHawaiiIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOklahomaOregonPennsylvaniaRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUtahVermontVirginiaWashingtonWest VirginiaWisconsinWyomingAlbertaBritish ColumbiaManitobaNew BrunswickNewfoundland and LabradorNorthwest TerritoriesNova ScotiaNunavutOntarioPrince Edward IslandQuebecSaskatchewanYukon Territory\n\nAll FSC Categories10 - Weapons11 - Nuclear Ordnance12 - Fire Control Equipment13 - Ammunitions and Explosives14 - Guided Missiles15 - Aircraft and Airframe Structural Components16 - Aircraft Components and Accessories17 - Aircraft Launching, Landing, and Ground Handling Equipment18 - Space Vehicles19 - Ships, Small Craft, Pontoons, an""}";false;false;;;c6cb6b44-1247-4d6e-8df1-7bb6a9cb9b02;;2025-11-20 04:39:30.592+00;;2025-11-20 04:39:30.653443+00;2025-11-20 04:39:30.653443+00;;exa_api;
aa8d302c-d744-45e1-a991-417f00e19a23;ecf0e770-8c3d-44dd-8f21-2b37961aa11c;https://www.highergov.com/contract-forecast/2025-wmata-ptip-public-transportation-incentive-pr-1121880/;2025 WMATA PTIP Public Transportation Incentive Program;;;;;;https://www.highergov.com/contract-forecast/2025-wmata-ptip-public-transportation-incentive-pr-1121880/;;"{""highlightScores"":[1],""highlights"":[""**HigherGov**\n\nPipeline\n\nTrack\n\nFavorite\n\nNo Bid\n\nExport\nToggle Dropdown\n\n- CSV\n- Excel\n\nShare\nToggle Dropdown\n\n- Copy URL\n- Email\n- Tweet\n\n[Search Contract Forecasts](https://www.highergov.com/contract-opportunity/#contract_forecast)\n\n# 2025 WMATA PTIP Public Transportation Incentive Program\n\nType: Forecast • Source ID: F2025069568\n\n- List\n- Text\n\n## Overvi""],""text"":""**HigherGov**\n\nPipeline\n\nTrack\n\nFavorite\n\nNo Bid\n\nExport\nToggle Dropdown\n\n- CSV\n- Excel\n\nShare\nToggle Dropdown\n\n- Copy URL\n- Email\n- Tweet\n\n[Search Contract Forecasts](https://www.highergov.com/contract-opportunity/#contract_forecast)\n\n# 2025 WMATA PTIP Public Transportation Incentive Program\n\nType: Forecast • Source ID: F2025069568\n\n- List\n- Text\n\n## Overview\n\nDescription\n\nThis service is being provided to purchase fare media for eligible CBP employees who participate in the Public Transportation Incentive Program (PTIP). The PTIP is a transportation fringe benefit program which is mandated by Executive Order 13150, dated April 21, 2000. The fare media must consist of a \""transit pass\"" able to accommodate all modes of public transportation that covers the National Capitol Region (NCR), and must be compatible with the Metro Rail and NCR bus systems. The fare media must also be electronically distributed for the PTIP program through an accountable and accurate system. The contractor must""}";false;false;;;b8960138-f08d-4a1e-8678-a7b3b1282ddd;;2025-11-20 04:39:30.821+00;;2025-11-20 04:39:30.883255+00;2025-11-20 04:39:30.883255+00;;exa_api;
469131a9-18bd-4d16-a986-5884abeac9ea;ecf0e770-8c3d-44dd-8f21-2b37961aa11c;https://www.metro-magazine.com/10250750/cog-and-washington-metro-endorse-460m-plan-to-modernize-regional-transit;COG and WMATA Endorse $460M Plan to Modernize ...;;;;;;https://www.metro-magazine.com/10250750/cog-and-washington-metro-endorse-460m-plan-to-modernize-regional-transit;;"{""highlightScores"":[1],""highlights"":[""Search\n\nSearch\n\n- [**Education Center** **Upcoming and On-Demand Webinars**](https://www.metro-magazine.com/webinars?utm_source=site&utm_medium=content&utm_campaign=covid-19-highlight-bar)\n\nA key proposal includes $460 million in new annual capital funding for the agency, beginning in Fiscal Year 2028.\n\nPhoto: WMATA\n\nThe Metropolitan Washington Council of Go""],""text"":""Search\n\nSearch\n\n- [**Education Center** **Upcoming and On-Demand Webinars**](https://www.metro-magazine.com/webinars?utm_source=site&utm_medium=content&utm_campaign=covid-19-highlight-bar)\n\nA key proposal includes $460 million in new annual capital funding for the agency, beginning in Fiscal Year 2028.\n\nPhoto: WMATA\n\nThe Metropolitan Washington Council of Governments (COG) and the [Washington Metropolitan Area Transit Authority](https://www.metro-magazine.com/10243503/wmata-celebrates-three-years-of-joint-development-project-successes) (WMATA) boards jointly endorsed recommendations from the DMV _Moves_ Task Force and called on regional leaders to advance funding solutions to support the agency’s long-term modernization and strengthen coordination among the region’s 14 transit operators, including metro, MARC, VRE, and local bus systems.\n\nThe recommendations outline a vision for a modern, seamless, and world-class transit network that supports economic growth, efficiency, and safe, rel""}";false;false;;;7f139e83-9139-4d67-a377-f18d3a1437e9;;2025-11-20 04:39:31.057+00;;2025-11-20 04:39:31.116354+00;2025-11-20 04:39:31.116354+00;;exa_api;
b8f52f33-60ae-430b-856f-b9de422410b4;e59866cc-aa0d-446c-baa5-a8f3b2cf3156;https://www.mta.info/doing-business-with-us/procurement/discretionary-solicitations;MTA Procurement Discretionary Solicitations;;;;;;https://www.mta.info/doing-business-with-us/procurement/discretionary-solicitations;;"{""highlightScores"":[1],""highlights"":[""[Skip to main content](https://www.mta.info/www.mta.info#main-content)\n\n1. [Home](https://www.mta.info/)\n2. [Doing business with the MTA](https://www.mta.info/doing-business-with-us)\n3. [MTA Procurement](https://www.mta.info/doing-business-with-us/procurement)\n4. MTA Procurement Discretionary Solicitations\n\n# MTA Procurement Discretionary Solicitations\n\nUpda""],""text"":""[Skip to main content](https://www.mta.info/www.mta.info#main-content)\n\n1. [Home](https://www.mta.info/)\n2. [Doing business with the MTA](https://www.mta.info/doing-business-with-us)\n3. [MTA Procurement](https://www.mta.info/doing-business-with-us/procurement)\n4. MTA Procurement Discretionary Solicitations\n\n# MTA Procurement Discretionary Solicitations\n\nUpdated Nov 18, 2025\n\n## Discretionary Procurements\n\nThe Procurement Opportunities below will be awarded utilizing MTA Procurement’s Discretionary Policy. Pursuant to Section 2879(3)(b)(i) of the New York Public Authorities Law, a proposer for these procurements must either be a New York State certified Minority or Woman Owned Enterprise (MWBE) pursuant to Article 15-A of the New York Executive Law; a “Small Business Concern” within the meaning of 160 of the State Finance Law, i.e., a business which is resident in New York State, independently owned and operated, not dominant in its field and employs one hundred or less persons; or a Se""}";false;false;;;3e5f8566-a8db-4f0b-a2bd-282531f59a88;;2025-11-20 04:39:39.489+00;;2025-11-20 04:39:39.561792+00;2025-11-20 04:39:39.561792+00;;exa_api;
1d3ca6c6-bae8-4519-9968-c1a665f53577;e59866cc-aa0d-446c-baa5-a8f3b2cf3156;https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/;Washington Metropolitan Area Transit Authority Wmata Bids, RFPs, RFQs & Other Procurement Solicitations;;;;;;https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/;;"{""highlightScores"":[1],""highlights"":[""Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.dcbids.net/register/)\n\n[Not here](https://www.dcbids.net/winnie.php)\n\n[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columbia](https://www.dcbids.net/government-agencies/district-of-columbia/)  »  [Washington Metropoli""],""text"":""Username:Pass: [Reset Password](https://www.napc.pro/request_reset_password.php)\n\n[Register Now](https://www.dcbids.net/register/)\n\n[Not here](https://www.dcbids.net/winnie.php)\n\n[District of Col](https://www.dcbids.net/government-agencies/)  »  [District of Columbia](https://www.dcbids.net/government-agencies/district-of-columbia/)  »  [Washington Metropolitan Area Transit Authority (WMATA)](https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/)  »\n\n# Washington Metropolitan Area Transit Authority (WMATA) Bids, RFPs, RFQs & Other Procurement Solicitations\n\n| | | |\n| --- | --- | --- |\n| Due Date | Solicitation Title | Location |\n| 12/02/25 | [Landscape & Snow Removal Equipment and Repairs](https://www.dcbids.net/government-agencies/district-of-columbia/washington-metropolitan-area-transit-authority-wmata-39244/14508865-landscape--snow-removal-equipment-and-repairs.html) | Various Location |\n| Scope: Work include perf""}";false;false;;;895fa52b-f5dc-467f-b488-57eae2ab81e9;;2025-11-20 04:39:40.159+00;;2025-11-20 04:39:40.218196+00;2025-11-20 04:39:40.218196+00;;exa_api;
866fc899-7517-4c35-9f0b-867645d1f4a4;d4e32134-ad9b-44bb-8db4-ad595ae6fa22;https://www.mta.info/document/192341;non-construction contract solicitation notice;"DATE: 11/18/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- HQ IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000530520 OPENING/DUE DATE: 12/19/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 11/18/2025
SOLICITATION TITLE: E-ZPass® InterOPerability (EZIOP) Hub Consultant Services.
DESCRIPTION: The E-ZPass InteraOPerability (EZIOP) Hub Consultant (the “Consultant”) will provide comprehensive
technical and project management support to the E-ZPass InterAgency Group (“IAG”) in ove";Sndra McLean;2025-11-19 03:53:51.381+00;"DATE: 11/18/2025
NON-CONSTRUCTION CONTRACT SOLICITATION NOTICE
MTA- HQ IS NOW ADVERTISING FOR THE FOLLOWING:
SSE #: 0000530520 OPENING/DUE DATE: 12/19/2025
TYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 11/18/2025
SOLICITATION TITLE: E-ZPass® InterOPerability (EZIOP) Hub Consultant Services.
DESCRIPTION: The E-ZPass InteraOPerability (EZIOP) Hub Consu";;https://www.mta.info/document/192341;;"{""highlightScores"":[1],""highlights"":[""DATE: 11/18/2025\nNON-CONSTRUCTION CONTRACT SOLICITATION NOTICE\nMTA- HQ IS NOW ADVERTISING FOR THE FOLLOWING:\nSSE #: 0000530520 OPENING/DUE DATE: 12/19/2025\nTYPE OF SOLICITATION: RFP DOCUMENT AVAILABILITY DATE: 11/18/2025\nSOLICITATION TITLE: E-ZPass® InterOPerability (EZIOP) Hub Consultant Services.\nDESCRIPTION: The E-ZPass InteraOPerability (EZIOP) Hub Consu""]}";true;true;51dfe5ff-024d-4268-a7ea-ed747819a3e4;;;;2025-11-20 03:53:52.361+00;2025-11-20 04:39:54.03326+00;2025-11-20 03:53:52.429898+00;2025-11-20 04:39:54.03326+00;100;composite;100
a83be62e-9b49-4880-a540-74163b131d0e;ffd836f6-667b-4169-a34a-a3b15010c38d;https://www.trains.com/pro/mechanical/passenger-cars/new-york-mta-orders-378-additional-subway-cars/;New York MTA orders 378 additional subway cars;"×

Action may be required on your Trains.com account in order to continue accessing content. [Click here to learn more.](https://www.trains.com/maintenance/)

[Skip to content](https://www.trains.com/www.trains.com#content)

Sign In

Join

Search

Submit Search

**Kawasaki to build R268 cars from existing design, allowing deliveries to begin in 2028**

### Email Newsletter

Get the newest photos, videos, stories, and more from Trains.com brands. Sign-up for email today!

Get Updates

Kawasaki, b";;2025-10-30 00:00:00+00;"×

Action may be required on your Trains.com account in order to continue accessing content. [Click here to learn more.](https://www.trains.com/maintenance/)

[Skip to content](https://www.trains.com/www.trains.com#content)

Sign In

Join

Search

Submit Search

**Kawasaki to build R268 cars from existing design, allowing deliveries to begin in 2028**

### E";;https://www.trains.com/pro/mechanical/passenger-cars/new-york-mta-orders-378-additional-subway-cars/;;"{""highlightScores"":[1],""highlights"":[""×\n\nAction may be required on your Trains.com account in order to continue accessing content. [Click here to learn more.](https://www.trains.com/maintenance/)\n\n[Skip to content](https://www.trains.com/www.trains.com#content)\n\nSign In\n\nJoin\n\nSearch\n\nSubmit Search\n\n**Kawasaki to build R268 cars from existing design, allowing deliveries to begin in 2028**\n\n### E""]}";true;true;00c73f70-e27f-4963-a44a-0313e27bc367;;;;2025-11-20 03:53:48.954+00;2025-11-20 04:40:05.634082+00;2025-11-20 03:53:49.03641+00;2025-11-20 04:40:05.634082+00;95;composite;95
7c98b56e-98dd-4972-a2e8-b2cee0840882;ffd836f6-667b-4169-a34a-a3b15010c38d;https://www.mta.info/press-release/mta-announces-automated-camera-enforcement-expanding-four-bronx-and-brooklyn-bus;MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes;"[Skip to main content](https://www.mta.info/www.mta.info#main-content)

1. [Home](https://www.mta.info/)
2. [Press Releases](https://www.mta.info/press-release)
3. MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes

# MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes

New York City Transit

Updated Nov 6, 2025 1:45 p.m.

### _Bx9, Bx15, B11 and B63 to Become ACE Equipped_

### _60-Day Warning Period Begins Monday, N";;2025-11-06 00:00:00+00;"[Skip to main content](https://www.mta.info/www.mta.info#main-content)

1. [Home](https://www.mta.info/)
2. [Press Releases](https://www.mta.info/press-release)
3. MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes

# MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes

New York C";;https://www.mta.info/press-release/mta-announces-automated-camera-enforcement-expanding-four-bronx-and-brooklyn-bus;;"{""highlightScores"":[1],""highlights"":[""[Skip to main content](https://www.mta.info/www.mta.info#main-content)\n\n1. [Home](https://www.mta.info/)\n2. [Press Releases](https://www.mta.info/press-release)\n3. MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes\n\n# MTA Announces Automated Camera Enforcement Expanding to Four Bronx and Brooklyn Bus Routes\n\nNew York C""]}";true;true;3708bff9-c81d-4261-98c1-8325b8c8a008;;;;2025-11-20 03:53:49.527+00;2025-11-20 04:40:20.726026+00;2025-11-20 03:53:49.587339+00;2025-11-20 04:40:20.726026+00;90;composite;90
